id,nume,categorie,pret,clasa,consum_energetic,rating,nr_reviewuri,url_produs,imagine_url,Producator,Volum,Inaltime,Alb,Argintiu,O_usa,Doua_usi,Minibar
157,"Frigider cu o usa Heinner HF-V122E++, 122 l, Clasa E, Iluminare LED, Control mecanic, H 83.8 cm, Alb",Frigidere,879.99,E,145,0,0,https://www.emag.ro/frigider-cu-o-usa-heinner-122-l-clasa-e-iluminare-led-control-mecanic-h-83-8-cm-alb-hf-v122e/pd/D120FVYBM/,https://s13emagst.akamaized.net/products/74339/74338302/images/res_15d1a6555add5cd8e2480acc4dee8391.jpg?width=720&height=720&hash=75A27C3A4CDFADB49E7767A2A1BD37AC,Heinner,122,87,1,0,1,0,0
158,"Frigider cu o usa Fram FSD-VRR315BLF+, 315l, Clasa F, Ventilator, Lumina LED, H 176.9 cm, Albastru",Frigidere,1934.05,F,217,3.2,5,https://www.emag.ro/frigider-cu-o-usa-fram-315l-clasa-f-ventilator-lumina-led-h-176-9-cm-albastru-fsd-vrr315blf/pd/DNF550MBM/,https://s13emagst.akamaized.net/products/38665/38664387/images/res_6b7a3a43a284077c67f8526ba344df6c.jpg?width=720&height=720&hash=BDE6A7DBD5097CDA3066D753EB21EED6,Fram,315,186,1,0,1,0,0
159,"Frigider cu doua usi Samus SW344E, 248 L, Clasa energetica E, Termostat reglabil, 4 rafturi sticla, H 165 cm, Alb",Frigidere,1073.45,E,187,0,0,https://www.emag.ro/frigider-cu-doua-usi-samus-248-l-clasa-energetica-e-termostat-reglabil-4-rafturi-sticla-h-165-cm-alb-sw344e/pd/D5NYDXYBM/,https://s13emagst.akamaized.net/products/69446/69445048/images/res_017194987395ac33de193e45b5f9964a.jpg?width=720&height=720&hash=7F22A1E27118AC940FEDEE8396C837A3,Samus,248,48,1,0,0,1,0
160,"Frigider Albatros FA153E, 121 L, Clasa energetica E, Termostat reglabil, 1 sertar pentru legume, H 84 cm, Alb",Frigidere,839,E,89,0,0,https://www.emag.ro/frigider-albatros-121-l-clasa-energetica-e-termostat-reglabil-1-sertar-pentru-legume-h-84-cm-alb-fa153e/pd/D8FBDXYBM/,https://s13emagst.akamaized.net/products/32292/32291763/images/res_dc68089660973a1471e5e5cde59085b7.jpg?width=720&height=720&hash=791CE4FDAA5FFCD3498F08F522C975F2,Albatros,121,144,1,0,0,0,0
161,"Bosch KSV33VWEP Serie 4 Frigider cu o singura usa, 324L, M:176cm, sertar VitaFresh, clasa energetica E, alb",Frigidere,3899.98,E,113,0,0,https://www.emag.ro/bosch-serie-4-frigider-cu-o-singura-usa-324l-m-176cm-sertar-vitafresh-clasa-energetica-e-alb-ksv33vwep/pd/DLF772MBM/,https://s13emagst.akamaized.net/products/32478/32477481/images/res_b9c0d5f823a9ab2518c7b1dd93bf3333.jpg?width=720&height=720&hash=0A8862732BF094BA64E1E5B3294D59D4,Bosch,324,144,1,0,0,0,0
162,"Frigider cu doua usi LDK LF 220W, 210 l, Clasa F, H 143.5 cm, Alb",Frigidere,899.99,F,221,5,2,https://www.emag.ro/frigider-cu-doua-usi-ldk-lf-220w-210-l-clasa-f-h-143-5-cm-alb-lf220w/pd/DSYRMMYBM/,https://s13emagst.akamaized.net/products/58236/58235718/images/res_e90d89e5caba7a3619b003e509f5d782.jpg?width=720&height=720&hash=BDAFC9AF7C2087FA5EB8E1CD47B1A270,LDK,210,161,1,0,0,1,0
163,"Frigider cu o usa incorporabil Bosch KIR21VFE0 , 136 l, EcoAirflow, Iluminare LED, Clasa E, H 87 cm",Frigidere,2653.42,E,92,5,1,https://www.emag.ro/frigider-cu-o-usa-incorporabil-bosch-136-l-ecoairflow-iluminare-led-clasa-e-h-87-cm-kir21vfe0/pd/D1574ZMBM/,https://s13emagst.akamaized.net/products/49519/49518276/images/res_1c0032740ee87fc6a3bc0239d8c93198.jpg?width=720&height=720&hash=614E02EFCE64E95451F490C5BC2A39F5,Bosch,136,50,0,0,1,0,0
164,"Frigider cu doua usi Heinner HF-V213F+, 212 l, Clasa F, Control mecanic, Termostat reglabil, H 144 cm, Alb",Frigidere,1079.98,F,222,4.62,102,https://www.emag.ro/frigider-cu-doua-usi-heinner-212-l-clasa-f-control-mecanic-termostat-reglabil-h-144-cm-alb-hf-v213f/pd/DK4WR7MBM/,https://s13emagst.akamaized.net/products/23970/23969824/images/res_440a56dc0c6a50a0ff1610088c6f00a1.jpg?width=720&height=720&hash=9FC12FD3BA1830A0962D0FDE89ED336E,Heinner,212,159,1,0,0,1,0
165,"Frigider cu doua usi LG GTBV22PYGKD, Smart Inverter, Full No Frost, H 144, 5 cm, 217 l, Clasa E, Argintiu",Frigidere,2677,E,199,0,0,https://www.emag.ro/frigider-cu-doua-usi-lg-smart-inverter-full-no-frost-h-144-5-cm-217-l-clasa-e-argintiu-gtbv22pygkd/pd/DJCNVCYBM/,https://s13emagst.akamaized.net/products/76275/76274245/images/res_5daaaf2255ee3f06bfd16a0c1b63e3ac.jpg?width=720&height=720&hash=0B8C6F68D39F292EB6F67EE4E34EE2E2,LG,217,176,0,1,0,1,0
166,"Frigider cu 2 usi Heinner HF-HS243SF+, 243 l, Control mecanic, Lumina LED, Clasa F, H 161 cm, Argintiu",Frigidere,1699.99,F,222,4.63,8,https://www.emag.ro/frigider-cu-2-usi-heinner-243-l-control-mecanic-lumina-led-clasa-f-h-161-cm-argintiu-hf-hs243sf/pd/DJ05LYYBM/,https://s13emagst.akamaized.net/products/59757/59756267/images/res_d1693c50859bcdf7ce06a55a69b80514.jpg?width=720&height=720&hash=F771575F76C840A7D4AF77AB7250405A,Heinner,243,128,0,1,0,0,0
167,"Frigider minibar Heinner HMB-N45F+, 45 l, Clasa F, Control mecanic cu termostat ajustabil, 1 raft din sticla, Usa reversibila, H 50 cm, Alb",Frigidere,749.99,F,100,5,9,https://www.emag.ro/frigider-minibar-heinner-45-l-clasa-f-control-mecanic-cu-termostat-ajustabil-1-raft-din-sticla-usa-reversibila-h-50-cm-alb-hmb-n45f/pd/D1RPVQMBM/,https://s13emagst.akamaized.net/products/51343/51342223/images/res_cf4929d20a1acefd6b6d10a629361f7c.jpg?width=720&height=720&hash=A571387A307DCA90DA3B882817C0D2F4,Heinner,45,180,1,0,0,0,1
168,"Cu 1 usa F-240W, Volum 240l, Termostat reglabil, Clasa F, Alb",Frigidere,1099.91,F,128,0,0,https://www.emag.ro/cu-1-usa-volum-240l-termostat-reglabil-clasa-f-alb-f-240w/pd/DH3197YBM/,https://s13emagst.akamaized.net/products/62316/62315188/images/res_25ea77a301e1934cefac02c80633e035.jpg?width=720&height=720&hash=F34AA92321C3BC7ABD21971325799DB5,,240,49,1,0,0,0,0
169,"Frigider cu doua usi Daewoo DTS-240MFX, 235 l, Control mecanic, Usi reversibile, Clasa F, Raft pentru sticle, H 159 cm, Inox",Frigidere,1399.99,F,221,5,2,https://www.emag.ro/frigider-cu-doua-usi-daewoo-235-l-control-mecanic-usi-reversibile-clasa-f-raft-pentru-sticle-h-159-cm-inox-dts-240mfx/pd/D6NKWBYBM/,https://s13emagst.akamaized.net/products/58161/58160026/images/res_0f402fbcdc1c797874b826e0074b63bb.jpg?width=720&height=720&hash=59E9D4FD2DFD2332AC9AE2D361BA889D,Daewoo,235,85,0,1,0,1,0
170,"Frigider Side by side TCL RP631SSE0, Dark Silver, Total No Frost, Dozator apa, Inverter, Touch, 631 l, H 176.8, Clasa E",Frigidere,4699,E,357,0,0,https://www.emag.ro/frigider-side-by-side-tcl-dark-silver-total-no-frost-dozator-apa-inverter-touch-631-l-h-176-8-clasa-e-rp631sse0/pd/DPTTRYYBM/,https://s13emagst.akamaized.net/products/59858/59857075/images/res_4a17ff4c51b1e847aa5fec86df48efdc.jpg?width=720&height=720&hash=F2ACB17A2564E67EB42272AA4A0A2D63,TCL,631,186,0,1,0,0,0
171,"Frigider cu doua usi NEI MRF-142, iluminare LED, Clasa F, 138 L, H 128 cm, Inox",Frigidere,1199.9,F,186,4.57,21,https://www.emag.ro/frigider-cu-doua-usi-nei-iluminare-led-clasa-f-138-l-h-128-cm-inox-mrf-142/pd/DJBHY0BBM/,https://s13emagst.akamaized.net/products/30989/30988828/images/res_998d67117868b18fdb93ac2eb6f9793c.jpg?width=720&height=720&hash=CEF6FB5BE58B24F80120F66605D10E41,NEI,138,85,0,1,0,1,0
172,"Frigider cu 2 usi Hotpoint ENTM18210VW, 415 l, Clasa F, H 180.5 cm, Alb",Frigidere,1818.18,F,326,4.18,40,https://www.emag.ro/frigider-cu-2-usi-hotpoint-415-l-clasa-f-h-180-5-cm-alb-entm18210vw/pd/E21SNBBBM/,https://s13emagst.akamaized.net/products/62/61775/images/res_f2e997fe17c2283a1f8e478269d2ef9e.jpg?width=720&height=720&hash=C556E1E86CDEEB49F2A4BF6396D69C8D,Hotpoint,415,165,1,0,0,0,0
173,"Frigider cu o usa Tesla RS0903ME, 93 l, Clasa E, Usa reversibila, H 85 cm, Alb",Frigidere,721.68,E,86,0,0,https://www.emag.ro/frigider-cu-o-usa-tesla-93-l-clasa-e-usa-reversibila-h-85-cm-alb-rs0903me/pd/DVWJ6CYBM/,https://s13emagst.akamaized.net/products/76550/76549403/images/res_21a39e3338ddeaf8e3c9863ab9b294c1.jpg?width=720&height=720&hash=48C4CE3FF88F84B26F55246AF67807A2,Tesla,93,143,1,0,1,0,0
174,"Frigider cu o usa Heinner HF-V401NFXE++, 389 l, No Frost, Clasa E, Iluminare LED, Control electronic, H 186 cm, Inox",Frigidere,1949,E,121,0,0,https://www.emag.ro/frigider-cu-o-usa-heinner-389-l-no-frost-clasa-e-iluminare-led-control-electronic-h-186-cm-inox-hf-v401nfxe/pd/DJD18SYBM/,https://s13emagst.akamaized.net/products/72607/72606387/images/res_e47637ed8a1c73dc27ac3e6a20f1b876.png?width=720&height=720&hash=8836BDDA9F1C1082527672B766E24E26,Heinner,389,82,0,1,1,0,0
175,"Frigider cu o usa Liebherr Rsdci 1621, 125 l, Clasa E, SuperCool, TouchControl, H 85 cm, Inox",Frigidere,1595.92,E,95,0,0,https://www.emag.ro/frigider-cu-o-usa-liebherr-125-l-clasa-e-supercool-touchcontrol-h-85-cm-inox-rsdci-1621/pd/DDTVFPYBM/,https://s13emagst.akamaized.net/products/68805/68804940/images/res_6427c8162b5d39f429d2c71fb6516bdc.jpg?width=720&height=720&hash=7AAE4EFED042BD820B6BC9AA1A572F71,Liebherr,125,122,0,1,1,0,0
176,"Frigider cu o usa Liebherr Rsfd 5220 Plus, 399 l, EasyFresh, BluPerformance, Clasa D, 185.5 cm, Inox look",Frigidere,3999,D,98,0,0,https://www.emag.ro/frigider-cu-o-usa-liebherr-rsfd-5220-plus-399-l-easyfresh-bluperformance-clasa-d-185-5-cm-inox-look-rsfd5220/pd/D0JVZXYBM/,https://s13emagst.akamaized.net/products/69938/69937281/images/res_54ef6f43ebadcc4a989ea3e2b290be66.jpg?width=720&height=720&hash=3E6F52AEAC479BF35194E4CB5AFCF85A,Liebherr,399,85,0,1,1,0,0
177,"Frigider cu doua usi Fram FDD-VRR311BLF+, 312 l, Lumina LED, Dezghetare automata frigider, Clasa F, H 179.4 cm, Albastru",Frigidere,1904.05,F,261,4.69,16,https://www.emag.ro/frigider-cu-doua-usi-fram-312-l-lumina-led-dezghetare-automata-frigider-clasa-f-h-179-4-cm-albastru-fdd-vrr311blf/pd/DTF550MBM/,https://s13emagst.akamaized.net/products/38665/38664385/images/res_95fd7493985f2c7bd91ac42e088cb620.jpg?width=720&height=720&hash=38FCEA97190E4DC7D1BCDBA9806D674A,Fram,312,176,1,0,0,1,0
178,"Frigider cu doua usi Heinner HF-H2206F+, 205 l, Clasa F, IIluminare LED, H 143, Alb",Frigidere,1052.59,F,215,4.84,25,https://www.emag.ro/frigider-cu-doua-usi-heinner-205-l-clasa-f-iiluminare-led-h-143-alb-hf-h2206f/pd/DNCQ17MBM/,https://s13emagst.akamaized.net/products/31921/31920548/images/res_77383baca25aaab666cda3a796243551.jpg?width=720&height=720&hash=8C2C7BFA0C2FF45E6CE6C427278E57E6,Heinner,205,124,1,0,0,1,0
179,"Frigider cu o usa Heinner HF-V89F+, 89 l, Clasa F, Lumina LED, Usa reversibila, H 82.1 cm, Alb",Frigidere,699.99,F,136,5,1,https://www.emag.ro/frigider-cu-o-usa-heinner-89-l-clasa-f-lumina-led-usa-reversibila-h-82-1-cm-alb-hf-v89f/pd/D0D7C4MBM/,https://s13emagst.akamaized.net/products/46777/46776871/images/res_1b1202e6e4fde0d77ab7c29ff5d18984.jpg?width=720&height=720&hash=4CB0A2BBB5A212040849AF63A0718C13,Heinner,89,145,1,0,1,0,0
180,"Frigider cu doua usi Electrolux LFB3AE12S, 188 l, Usa reversibila, Control electronic, Clasa E, H 122 cm",Frigidere,2986.65,E,146,0,0,https://www.emag.ro/frigider-cu-doua-usi-electrolux-188-l-usa-reversibila-control-electronic-clasa-e-h-122-cm-lfb3ae12s/pd/DMWC1KYBM/,https://s13emagst.akamaized.net/products/65352/65351814/images/res_0682b2d0be61432c7c25cd1660a58971.png?width=720&height=720&hash=DBEB5A8851CA63C5FC18228290077116,Electrolux,188,145,0,0,0,1,0
181,"Frigider clasa A+, Congelator, 3 Rafturi pe Usa, Sertar de Legume, Volum frigider 83 L, Culoare Alb",Frigidere,1094.99,A+,136,0,0,https://www.emag.ro/frigider-clasa-a-congelator-3-rafturi-pe-usa-sertar-de-legume-volum-frigider-83-l-culoare-alb-metclsa2411103/pd/DS3DVZMBM/,https://s13emagst.akamaized.net/products/49489/49488727/images/res_d20f3652a884830bb6ef4ede7e4ca2cb.jpg?width=720&height=720&hash=01C3F6DA893538797EACC9BA5115FAE3,,83,185,1,0,0,0,0
182,"Frigider Candy CCTOS 542XHN, 109 l, Clasa F, H 85 cm, Inox",Frigidere,1225.34,F,174,0,0,https://www.emag.ro/frigider-candy-109-l-clasa-f-h-85-cm-inox-cctos-542xhn/pd/DTQQBTMBM/,https://s13emagst.akamaized.net/products/35118/35117613/images/res_d7f491025d27f960b4a5d7ba857a486d.jpg?width=720&height=720&hash=89114248DE17237EF285D6116D734C66,Candy,109,186,0,1,0,0,0
183,"Frigider cu o usa Fram FSD-VRR315BDF+, 315l, Clasa F, Ventilator, Lumina LED, H 176.9 cm, Visiniu",Frigidere,1934.05,F,217,3.2,5,https://www.emag.ro/frigider-cu-o-usa-fram-315l-clasa-f-ventilator-lumina-led-h-176-9-cm-visiniu-fsd-vrr315bdf/pd/DKF550MBM/,https://s13emagst.akamaized.net/products/38665/38664386/images/res_affc7a980da1d82ac89d085453fcf746.jpg?width=720&height=720&hash=5C1379F6381AD21E31588A746ECAA022,Fram,315,51,0,0,1,0,0
184,"Frigider cu doua usi Liebherr CTPe211-26, 196 l, Clasa E, VarioSpace, SmartFrost, H 124.1 cm, Alb",Frigidere,1999.98,E,181,0,0,https://www.emag.ro/frigider-cu-doua-usi-liebherr-196-l-clasa-e-variospace-smartfrost-h-124-1-cm-alb-ctpe211-26/pd/D3DVFPYBM/,https://s13emagst.akamaized.net/products/68805/68804906/images/res_c95824eda4ee64c92b5e32530c90cb3a.jpg?width=720&height=720&hash=B24827A2FD7B33A3BB0F9F2906A308E5,Liebherr,196,159,1,0,0,1,0
185,"Frigider cu doua usi Heinner HF-V212E++, 212 l, Less Frost, Clasa E, Control mecanic, Iluminare LED, H 145 cm, Alb",Frigidere,1022.71,E,222,0,0,https://www.emag.ro/frigider-cu-doua-usi-heinner-212-l-less-frost-clasa-e-control-mecanic-iluminare-led-h-145-cm-alb-hf-v212e/pd/DRDZZDYBM/,https://s13emagst.akamaized.net/products/63477/63476183/images/res_aa27e3ad36828a5de9b9444f74a4337d.jpg?width=720&height=720&hash=16D031C45F45B7921F2AD8E846434B07,Heinner,212,85,1,0,0,1,0
186,"Frigider cu doua usi Samsung RT53DG7A14S9EO, 530 l, Twin Cooling Plus, Clasa E, Digital Inverter, Smart Things WiFi, H 185 cm, Inox",Frigidere,4099.99,E,275,0,0,https://www.emag.ro/frigider-cu-doua-usi-samsung-530-l-twin-cooling-plus-clasa-e-digital-inverter-smart-things-wifi-h-185-cm-inox-rt53dg7a14s9eo/pd/D56QF5YBM/,https://s13emagst.akamaized.net/products/81741/81740640/images/res_c47d8a11ea33d9973a8b996f36b00065.jpg?width=720&height=720&hash=C0BD5E169440DE66F27345D402275BAE,Samsung,530,50,0,1,0,1,0
187,"Frigider cu doua usi Whirlpool W84TE 72XAQUA2, 574 l, Dual No Frost, Clasa E, Dispenser apa, H 186 cm, Inox",Frigidere,4099.99,E,296,1,1,https://www.emag.ro/frigider-cu-doua-usi-whirlpool-w84te-72xaqua2-574-l-dual-no-frost-clasa-e-dispenser-apa-h-186-cm-inox-w84te72xaqua2/pd/DL7F2LMBM/,https://s13emagst.akamaized.net/products/48157/48156847/images/res_2046c9e1fc41ce7fd573961ab5a10d6b.jpg?width=720&height=720&hash=3C37D03E89822EE3E23CB162C507657A,Whirlpool,574,165,0,1,0,1,0
188,"Frigider mini-bar Heinner HMB-41NHSF+, 41 l, Clasa F, H 51 cm, Argintiu",Frigidere,569.99,F,99,4,18,https://www.emag.ro/frigider-mini-bar-heinner-41-l-clasa-f-h-51-cm-argintiu-hmb-41nhsf/pd/DTMF0DMBM/,https://s13emagst.akamaized.net/products/34483/34482640/images/res_71246ebbe96a6235386150fda19391c9.jpg?width=720&height=720&hash=C554A1316B929FD7405CB22E04207D31,Heinner,41,88,0,1,0,0,0
189,"Frigider cu doua usi Tesla RD2400M1, 235 l, Iluminare LED, Clasa F, H 159 cm, Alb",Frigidere,1341.9,F,221,5,1,https://www.emag.ro/frigider-cu-doua-usi-tesla-235-l-iluminare-led-clasa-f-h-159-cm-alb-rd2400m1/pd/DZ70HHYBM/,https://s13emagst.akamaized.net/products/67755/67754521/images/res_7e629abac805a92b72cd7fe279235859.jpg?width=720&height=720&hash=A0F839DF690BB95DC9BE69B17E41837A,Tesla,235,124,1,0,0,1,0
190,"Frigider cu o usa LDK BC-100S, 88 l, Clasa F, H 85.3 cm, Argintiu",Frigidere,899,F,106,5,2,https://www.emag.ro/frigider-cu-o-usa-ldk-88-l-clasa-f-h-85-3-cm-argintiu-bc-100s/pd/D41WVBYBM/,https://s13emagst.akamaized.net/products/57825/57824102/images/res_cc64894cb2d78adc6552de4fe2e83154.jpg?width=720&height=720&hash=5544DA317095396973D9F9D1088CEB9C,LDK,88,180,0,1,1,0,0
191,"Frigider Minibar 46L, Clasa F, MF46W",Frigidere,574,F,118,4.5,8,https://www.emag.ro/frigider-minibar-46l-clasa-f-mf46w/pd/DC1FB0BBM/,https://s13emagst.akamaized.net/products/9251/9250358/images/res_9908343fd04c6d1b69583ac7b2e2b18b.jpg?width=720&height=720&hash=45D3F4DA2E451C172C0D00AAF3D4E61C,,46,63,0,0,0,0,1
192,"Frigider cu 2 usi Samus SX344E, 248 L, Clasa energetica E, Termostat reglabil, H 165 cm, Inox/Argintiu",Frigidere,1325.99,E,187,0,0,https://www.emag.ro/frigider-cu-2-usi-samus-248-l-clasa-energetica-e-termostat-reglabil-h-165-cm-inox-argintiu-sx344e/pd/D8S1TFYBM/,https://s13emagst.akamaized.net/products/71343/71342312/images/res_f91c267435ee1d79cbbb52aeb1b7f578.png?width=720&height=720&hash=19AF055BB8EC793E77E12E5017C17E9E,Samus,248,82,0,1,0,0,0
193,"Frigider cu doua usi Electrolux LFB2AE88S, 124 l, Usa reversibila, Control electronic, Clasa E, H 88 cm",Frigidere,2199.98,E,143,1,1,https://www.emag.ro/frigider-cu-doua-usi-electrolux-124-l-usa-reversibila-control-electronic-clasa-e-h-88-cm-lfb2ae88s/pd/DYWC1KYBM/,https://s13emagst.akamaized.net/products/65352/65351815/images/res_e3d8cd3d83167ad73dfc4be9897b8117.png?width=720&height=720&hash=7E90B85D498B464269EFD30E9F72411A,Electrolux,124,185,0,0,0,1,0
194,"Frigider cu 2 usi Liebherr CT 2131, 196 L, SmartFrost, Control mecanic, H 124 cm, Clasa A++, Alb",Frigidere,2380,A++,176,0,0,https://www.emag.ro/frigider-cu-2-usi-liebherr-196-l-smartfrost-control-mecanic-h-124-cm-clasa-a-alb-ct-2131/pd/D8TLB1BBM/,https://s13emagst.akamaized.net/products/21262/21261409/images/res_6eda4fdec83dfaae7d58afff0f792048.jpg?width=720&height=720&hash=4E15A68F478BDF55DD7A8D78F4C6A4C9,Liebherr,196,143,1,0,0,0,0
195,Frigider cu doua usi Finlux FXCA 28900 NFE Volum 270L H 180 cm Dozator de apa Full NO FROST Clasa E Inox,Frigidere,2530,E,224,5,1,https://www.emag.ro/frigider-cu-doua-usi-finlux-fxca-28900-nfe-volum-270l-h-180-cm-dozator-de-apa-full-no-frost-clasa-e-inox-fxca28900nfe/pd/DKQN89YBM/,https://s13emagst.akamaized.net/products/71032/71031145/images/res_dc9a5cd4871f107a9b28b63e17ce0933.jpg?width=720&height=720&hash=7272304044064373F7682416025532A0,Finlux,270,186,0,1,0,1,0
196,"Frigider cu congelator, Candy, CHDS 412FW, Clasa energetica F, 125 L, 116 cm, Alb",Frigidere,1399.98,F,216,0,0,https://www.emag.ro/frigider-cu-congelator-candy-clasa-energetica-f-125-l-116-cm-alb-chds-412fw/pd/DX9S55MBM/,https://s13emagst.akamaized.net/products/53433/53432047/images/res_b7f1997adc27cfbcf463de0fffd1507d.jpg?width=720&height=720&hash=83E61E19CD706C996F32B84D63B51744,Candy,125,85,1,0,0,0,0
197,"Frigider cu o usa incorporabil Pyramis BBI 85RO, 96l, Clasa F, Usa reversibila, Dezghetare manuala, H 82 cm",Frigidere,1829.99,F,110,0,0,https://www.emag.ro/frigider-cu-o-usa-incorporabil-pyramis-bbi-85ro-96l-clasa-f-usa-reversibila-dezghetare-manuala-h-82-cm-pyr-031006301/pd/DN68H4MBM/,https://s13emagst.akamaized.net/products/46532/46531505/images/res_7db326c2423a12f59a840c785dde1d61.jpg?width=720&height=720&hash=A3FCEF5B2558444AF93FE7BF495914F1,Pyramis,96,85,0,0,1,0,0
198,"Frigider cu o usa Beko RSSE445K31WN, 402 l, Raft sticle, Iluminare LED, Clasa F, H 185 cm, Alb",Frigidere,3298.99,F,153,4.5,16,https://www.emag.ro/frigider-cu-o-usa-beko-402-l-raft-sticle-iluminare-led-clasa-f-h-185-cm-alb-rsse445k31wn/pd/DS9Q7PMBM/,https://s13emagst.akamaized.net/products/39884/39883873/images/res_f68e02653627d7867c5325ad6e9241f8.jpg?width=720&height=720&hash=F36FD7A9945CCFDF42C42C7EB03CB882,Beko,402,144,1,0,1,0,0
199,"Frigider cu doua usi Beko B5RDNE594ZXB, 557 l, No Frost, HarvestFresh, Everfresh+, AeroFlow, Display, Clasa E, H 186 cm, Metal Look",Frigidere,4599.99,E,303,5,1,https://www.emag.ro/frigider-cu-doua-usi-beko-557-l-no-frost-harvestfresh-everfresh-aeroflow-display-clasa-e-h-186-cm-metal-look-b5rdne594zxb/pd/DLQ118MBM/,https://s13emagst.akamaized.net/products/55196/55195800/images/res_a3202ded2f82de79b754b9c0deba48ba.jpg?width=720&height=720&hash=AF35E749EBC6BE6F957FC6D1E3EBBE67,Beko,557,179,0,1,0,1,0
200,"Frigider Candy CIL 220 EE/N Top Freezer, 197 l, M: 122, Clasa energetica E, Alb",Frigidere,1649.98,E,100,0,0,https://www.emag.ro/frigider-candy-top-freezer-197-l-m-122-clasa-energetica-e-alb-cil-220-ee-n/pd/DRMKBHYBM/,https://s13emagst.akamaized.net/products/67425/67424777/images/res_c1b6db749b5115cebed8e56b2f220921.png?width=720&height=720&hash=CFEB99D4093007F3201F00A323973D66,Candy,197,143,1,0,0,0,0
201,"Frigider cu o usa LDK BC-80W, Clasa E, Capacitate 83 l, Termostat ajustabil, H 85 cm, Alb",Frigidere,639.91,E,84,0,0,https://www.emag.ro/frigider-cu-o-usa-ldk-clasa-e-capacitate-83-l-termostat-ajustabil-h-85-cm-alb-bc-80w/pd/D8V2FVYBM/,https://s13emagst.akamaized.net/products/74333/74332975/images/res_b6a844c75ffaae287b7b70edff3ec462.jpg?width=720&height=720&hash=55A6A0ABB8E8617280211A1104C84B22,LDK,83,102,1,0,1,0,0
202,"Frigider cu o usa NEO BC-125 WF MID, Clasa energetica F, Volumul 93 l, H 85 cm, Alb",Frigidere,799,F,107,0,0,https://www.emag.ro/frigider-cu-o-usa-neo-bc-125-wf-mid-clasa-energetica-f-volumul-93-l-h-85-cm-alb-neobc-125wfmid/pd/DHTC2KMBM/,https://s13emagst.akamaized.net/products/36156/36155931/images/res_38a02acd31860f227a578f2163328106.jpg?width=720&height=720&hash=4AF58D7FE7008E3ACE9809115239A763,,93,180,1,0,1,0,0
203,"Frigider cu doua usi Crown CBR-140W, Clasa F, 142 L, H 144 cm, Alb",Frigidere,1599.9,F,233,0,0,https://www.emag.ro/frigider-cu-doua-usi-crown-clasa-f-142-l-h-144-cm-alb-cbr-140w/pd/DZRLGMMBM/,https://s13emagst.akamaized.net/products/30438/30437589/images/res_155c6d78a396ffc89e7e93f0d8c7fbd1.jpg?width=720&height=720&hash=AF02A6B8C4AECD7E7876B53747A37A4C,Crown,142,84,1,0,0,1,0
204,"BOSCH KSV36VLEP Frigider cu o singura usa, 346 l, M: 186 cm, iluminare LED, sertar VitaFresh, ventilator intern, clasa energetica E, argintiu",Frigidere,3799.98,E,116,0,0,https://www.emag.ro/bosch-frigider-cu-o-singura-usa-346-l-m-186-cm-iluminare-led-sertar-vitafresh-ventilator-intern-clasa-energetica-e-argintiu-ksv36vlep/pd/DRCF60YBM/,https://s13emagst.akamaized.net/products/67313/67312929/images/res_327d444d518b07472ef76e7cd6bed1bc.jpg?width=720&height=720&hash=AA6F6EC0C1C32E9B3C25307B3503481A,Bosch,346,178,0,1,0,0,0
205,"Frigider cu doua usi Fram FDD-VRR311BDF+, 312 l, Congelare rapida, Lumina LED, Dezghetare automata frigider, Clasa F, H 179.4 cm, Visiniu",Frigidere,2899.99,F,261,4.69,16,https://www.emag.ro/frigider-cu-doua-usi-fram-312-l-congelare-rapida-lumina-led-dezghetare-automata-frigider-clasa-f-h-179-4-cm-visiniu-fdd-vrr311bdf/pd/DDF550MBM/,https://s13emagst.akamaized.net/products/38665/38664384/images/res_36cbce80a4f2ddf56ef89c7eaf8b21e0.jpg?width=720&height=720&hash=44DEF2BA79D4050F0E95037B2252547F,Fram,312,85,0,0,0,1,0
206,"Frigider cu doua usi LDK LF-220EW. Clasa E, Capacitate 210 l, Termostat ajustabil, Iluminare LED, H 143 cm, Alb",Frigidere,949.91,E,178,0,0,https://www.emag.ro/frigider-cu-doua-usi-ldk-clasa-e-capacitate-210-l-termostat-ajustabil-iluminare-led-h-143-cm-alb-lf-220ew/pd/DM42FVYBM/,https://s13emagst.akamaized.net/products/74333/74332979/images/res_d2a5dafd8a85748b48ece76be0ff00b1.jpg?width=720&height=720&hash=42DA32765C915F2B040E8B7AC22EA30B,LDK,210,144,1,0,0,1,0
